"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Maine"	"23"	"2013"	"2013"	26	1328302	2.0
	"Maine"	"23"	"2014"	"2014"	63	1330089	4.7
	"Maine"	"23"	"2015"	"2015"	120	1329328	9.0
	"Maine"	"23"	"2016"	"2016"	201	1331479	15.1
	"Maine"	"23"	"2017"	"2017"	282	1335907	21.1
	"Maine"	"23"	"2018"	"2018"	234	1338404	17.5
	"Maine"	"23"	"2019"	"2019"	285	1344212	21.2
	"Maryland"	"24"	"1999"	"1999"	Suppressed	5254509	Suppressed
	"Maryland"	"24"	"2000"	"2000"	Suppressed	5296486	Suppressed
	"Maryland"	"24"	"2001"	"2001"	Suppressed	5374691	Suppressed
	"Maryland"	"24"	"2002"	"2002"	Suppressed	5440389	Suppressed
	"Maryland"	"24"	"2003"	"2003"	11	5496269	Unreliable
	"Maryland"	"24"	"2004"	"2004"	16	5546935	Unreliable
	"Maryland"	"24"	"2005"	"2005"	22	5592379	0.4
	"Maryland"	"24"	"2006"	"2006"	54	5627367	1.0
	"Maryland"	"24"	"2007"	"2007"	36	5653408	0.6
	"Maryland"	"24"	"2008"	"2008"	36	5684965	0.6
	"Maryland"	"24"	"2009"	"2009"	54	5730388	0.9
	"Maryland"	"24"	"2010"	"2010"	51	5773552	0.9
	"Maryland"	"24"	"2011"	"2011"	59	5828289	1.0
	"Maryland"	"24"	"2012"	"2012"	55	5884563	0.9
	"Maryland"	"24"	"2013"	"2013"	95	5928814	1.6
	"Maryland"	"24"	"2014"	"2014"	230	5976407	3.8
	"Maryland"	"24"	"2015"	"2015"	360	6006401	6.0
	"Maryland"	"24"	"2016"	"2016"	1100	6016447	18.3
	"Maryland"	"24"	"2017"	"2017"	1561	6052177	25.8
	"Maryland"	"24"	"2018"	"2018"	1846	6042718	30.5
	"Maryland"	"24"	"2019"	"2019"	1941	6045680	32.1
	"Massachusetts"	"25"	"1999"	"1999"	11	6317345	Unreliable
	"Massachusetts"	"25"	"2000"	"2000"	16	6349097	Unreliable
	"Massachusetts"	"25"	"2001"	"2001"	11	6397634	Unreliable
	"Massachusetts"	"25"	"2002"	"2002"	21	6417206	0.3
	"Massachusetts"	"25"	"2003"	"2003"	26	6422565	0.4
	"Massachusetts"	"25"	"2004"	"2004"	34	6412281	0.5
	"Massachusetts"	"25"	"2005"	"2005"	39	6403290	0.6
	"Massachusetts"	"25"	"2006"	"2006"	88	6410084	1.4
	"Massachusetts"	"25"	"2007"	"2007"	74	6431559	1.2
	"Massachusetts"	"25"	"2008"	"2008"	55	6468967	0.9
	"Massachusetts"	"25"	"2009"	"2009"	65	6517613	1.0
	"Massachusetts"	"25"	"2010"	"2010"	70	6547629	1.1
	"Massachusetts"	"25"	"2011"	"2011"	64	6587536	1.0
	"Massachusetts"	"25"	"2012"	"2012"	72	6646144	1.1
	"Massachusetts"	"25"	"2013"	"2013"	102	6692824	1.5
	"Massachusetts"	"25"	"2014"	"2014"	456	6745408	6.8
	"Massachusetts"	"25"	"2015"	"2015"	958	6794422	14.1
	"Massachusetts"	"25"	"2016"	"2016"	1565	6811779	23.0
	"Massachusetts"	"25"	"2017"	"2017"	1662	6859819	24.2
	"Massachusetts"	"25"	"2018"	"2018"	1818	6902149	26.3
	"Massachusetts"	"25"	"2019"	"2019"	1879	6892503	27.3
	"Michigan"	"26"	"1999"	"1999"	21	9897116	0.2
	"Michigan"	"26"	"2000"	"2000"	18	9938444	Unreliable
	"Michigan"	"26"	"2001"	"2001"	18	9991120	Unreliable
	"Michigan"	"26"	"2002"	"2002"	43	10015710	0.4
	"Michigan"	"26"	"2003"	"2003"	36	10041152	0.4
	"Michigan"	"26"	"2004"	"2004"	53	10055315	0.5
	"Michigan"	"26"	"2005"	"2005"	90	10051137	0.9
	"Michigan"	"26"	"2006"	"2006"	216	10036081	2.2
	"Michigan"	"26"	"2007"	"2007"	72	10001284	0.7
	"Michigan"	"26"	"2008"	"2008"	76	9946889	0.8
	"Michigan"	"26"	"2009"	"2009"	94	9901591	0.9
	"Michigan"	"26"	"2010"	"2010"	90	9883640	0.9
	"Michigan"	"26"	"2011"	"2011"	90	9876187	0.9
	"Michigan"	"26"	"2012"	"2012"	73	9883360	0.7
	"Michigan"	"26"	"2013"	"2013"	90	9895622	0.9
	"Michigan"	"26"	"2014"	"2014"	181	9909877	1.8
	"Michigan"	"26"	"2015"	"2015"	462	9922576	4.7
	"Michigan"	"26"	"2016"	"2016"	933	9928300	9.4
	"Michigan"	"26"	"2017"	"2017"	1385	9962311	13.9
	"Michigan"	"26"	"2018"	"2018"	1546	9995915	15.5
	"Michigan"	"26"	"2019"	"2019"	1467	9986857	14.7
	"Minnesota"	"27"	"1999"	"1999"	10	4873481	Unreliable
	"Minnesota"	"27"	"2000"	"2000"	Suppressed	4919479	Suppressed
	"Minnesota"	"27"	"2001"	"2001"	13	4982796	Unreliable
	"Minnesota"	"27"	"2002"	"2002"	10	5018935	Unreliable
	"Minnesota"	"27"	"2003"	"2003"	19	5053572	Unreliable
	"Minnesota"	"27"	"2004"	"2004"	18	5087713	Unreliable
	"Minnesota"	"27"	"2005"	"2005"	20	5119598	0.4
	"Minnesota"	"27"	"2006"	"2006"	30	5163555	0.6
	"Minnesota"	"27"	"2007"	"2007"	26	5207203	0.5
	"Minnesota"	"27"	"2008"	"2008"	33	5247018	0.6
	"Minnesota"	"27"	"2009"	"2009"	41	5281203	0.8
	"Minnesota"	"27"	"2010"	"2010"	37	5303925	0.7
	"Minnesota"	"27"	"2011"	"2011"	32	5344861	0.6
	"Minnesota"	"27"	"2012"	"2012"	42	5379139	0.8
	"Minnesota"	"27"	"2013"	"2013"	34	5420380	0.6
	"Minnesota"	"27"	"2014"	"2014"	46	5457173	0.8
	"Minnesota"	"27"	"2015"	"2015"	55	5489594	1.0
	"Minnesota"	"27"	"2016"	"2016"	99	5519952	1.8
	"Minnesota"	"27"	"2017"	"2017"	188	5576606	3.4
	"Minnesota"	"27"	"2018"	"2018"	205	5611179	3.7
	"Minnesota"	"27"	"2019"	"2019"	312	5639632	5.5
	"Mississippi"	"28"	"1999"	"1999"	Suppressed	2828408	Suppressed
	"Mississippi"	"28"	"2000"	"2000"	Suppressed	2844658	Suppressed
	"Mississippi"	"28"	"2001"	"2001"	Suppressed	2852994	Suppressed
	"Mississippi"	"28"	"2002"	"2002"	Suppressed	2858681	Suppressed
	"Mississippi"	"28"	"2003"	"2003"	Suppressed	2868312	Suppressed
	"Mississippi"	"28"	"2004"	"2004"	Suppressed	2889010	Suppressed
	"Mississippi"	"28"	"2005"	"2005"	Suppressed	2905943	Suppressed
	"Mississippi"	"28"	"2006"	"2006"	12	2904978	Unreliable
	"Mississippi"	"28"	"2007"	"2007"	23	2928350	0.8
	"Mississippi"	"28"	"2008"	"2008"	34	2947806	1.2
	"Mississippi"	"28"	"2009"	"2009"	32	2958774	1.1
	"Mississippi"	"28"	"2010"	"2010"	27	2967297	0.9
	"Mississippi"	"28"	"2011"	"2011"	20	2978512	0.7
	"Mississippi"	"28"	"2012"	"2012"	20	2984926	0.7
	"Mississippi"	"28"	"2013"	"2013"	25	2991207	0.8
	"Mississippi"	"28"	"2014"	"2014"	24	2994079	0.8
	"Mississippi"	"28"	"2015"	"2015"	36	2992333	1.2
	"Mississippi"	"28"	"2016"	"2016"	46	2988726	1.5
	"Mississippi"	"28"	"2017"	"2017"	82	2984100	2.7
	"Mississippi"	"28"	"2018"	"2018"	72	2986530	2.4
	"Mississippi"	"28"	"2019"	"2019"	142	2976149	4.8
	"Missouri"	"29"	"1999"	"1999"	20	5561948	0.4
	"Missouri"	"29"	"2000"	"2000"	29	5595211	0.5
	"Missouri"	"29"	"2001"	"2001"	36	5641142	0.6
	"Missouri"	"29"	"2002"	"2002"	32	5674825	0.6
	"Missouri"	"29"	"2003"	"2003"	36	5709403	0.6
	"Missouri"	"29"	"2004"	"2004"	47	5747741	0.8
	"Missouri"	"29"	"2005"	"2005"	47	5790300	0.8
	"Missouri"	"29"	"2006"	"2006"	142	5842704	2.4
	"Missouri"	"29"	"2007"	"2007"	72	5887612	1.2
	"Missouri"	"29"	"2008"	"2008"	56	5923916	0.9
	"Missouri"	"29"	"2009"	"2009"	72	5961088	1.2
	"Missouri"	"29"	"2010"	"2010"	94	5988927	1.6
	"Missouri"	"29"	"2011"	"2011"	69	6010688	1.1
	"Missouri"	"29"	"2012"	"2012"	58	6021988	1.0
	"Missouri"	"29"	"2013"	"2013"	100	6044171	1.7
	"Missouri"	"29"	"2014"	"2014"	117	6063589	1.9
	"Missouri"	"29"	"2015"	"2015"	192	6083672	3.2
	"Missouri"	"29"	"2016"	"2016"	448	6093000	7.4
	"Missouri"	"29"	"2017"	"2017"	628	6113532	10.3
	"Missouri"	"29"	"2018"	"2018"	901	6126452	14.7
	"Missouri"	"29"	"2019"	"2019"	913	6137428	14.9
	"Montana"	"30"	"1999"	"1999"	Suppressed	897507	Suppressed
	"Montana"	"30"	"2000"	"2000"	Suppressed	902195	Suppressed
	"Montana"	"30"	"2001"	"2001"	Suppressed	906961	Suppressed
	"Montana"	"30"	"2002"	"2002"	Suppressed	911667	Suppressed
	"Montana"	"30"	"2003"	"2003"	Suppressed	919630	Suppressed
	"Montana"	"30"	"2004"	"2004"	Suppressed	930009	Suppressed
	"Montana"	"30"	"2005"	"2005"	Suppressed	940102	Suppressed
	"Montana"	"30"	"2006"	"2006"	Suppressed	952692	Suppressed
	"Montana"	"30"	"2007"	"2007"	Suppressed	964706	Suppressed
	"Montana"	"30"	"2008"	"2008"	16	976415	Unreliable
	"Montana"	"30"	"2009"	"2009"	21	983982	2.1
	"Montana"	"30"	"2010"	"2010"	10	989415	Unreliable
	"Montana"	"30"	"2011"	"2011"	14	998199	Unreliable
	"Montana"	"30"	"2012"	"2012"	13	1005141	Unreliable
	"Montana"	"30"	"2013"	"2013"	Suppressed	1015165	Suppressed
	"Montana"	"30"	"2014"	"2014"	14	1023579	Unreliable
	"Montana"	"30"	"2015"	"2015"	Suppressed	1032949	Suppressed
	"Montana"	"30"	"2016"	"2016"	15	1042520	Unreliable
	"Montana"	"30"	"2017"	"2017"	Suppressed	1050493	Suppressed
	"Montana"	"30"	"2018"	"2018"	11	1062305	Unreliable
	"Montana"	"30"	"2019"	"2019"	18	1068778	Unreliable
	"Nebraska"	"31"	"1999"	"1999"	Suppressed	1704764	Suppressed
	"Nebraska"	"31"	"2000"	"2000"	Suppressed	1711263	Suppressed
	"Nebraska"	"31"	"2001"	"2001"	10	1719836	Unreliable
	"Nebraska"	"31"	"2002"	"2002"	Suppressed	1728292	Suppressed
	"Nebraska"	"31"	"2003"	"2003"	Suppressed	1738643	Suppressed
	"Nebraska"	"31"	"2004"	"2004"	Suppressed	1749370	Suppressed
	"Nebraska"	"31"	"2005"	"2005"	Suppressed	1761497	Suppressed
	"Nebraska"	"31"	"2006"	"2006"	Suppressed	1772693	Suppressed
	"Nebraska"	"31"	"2007"	"2007"	Suppressed	1783440	Suppressed
	"Nebraska"	"31"	"2008"	"2008"	Suppressed	1796378	Suppressed
	"Nebraska"	"31"	"2009"	"2009"	11	1812683	Unreliable
	"Nebraska"	"31"	"2010"	"2010"	21	1826341	1.1
	"Nebraska"	"31"	"2011"	"2011"	Suppressed	1842641	Suppressed
	"Nebraska"	"31"	"2012"	"2012"	11	1855525	Unreliable
	"Nebraska"	"31"	"2013"	"2013"	Suppressed	1868516	Suppressed
	"Nebraska"	"31"	"2014"	"2014"	13	1881503	Unreliable
	"Nebraska"	"31"	"2015"	"2015"	14	1896190	Unreliable
	"Nebraska"	"31"	"2016"	"2016"	14	1907116	Unreliable
	"Nebraska"	"31"	"2017"	"2017"	25	1920076	1.3
	"Nebraska"	"31"	"2018"	"2018"	27	1929268	1.4
	"Nebraska"	"31"	"2019"	"2019"	27	1934408	1.4
	"Nevada"	"32"	"1999"	"1999"	22	1934718	1.1
	"Nevada"	"32"	"2000"	"2000"	15	1998257	Unreliable
	"Nevada"	"32"	"2001"	"2001"	23	2098399	1.1
	"Nevada"	"32"	"2002"	"2002"	26	2173791	1.2
	"Nevada"	"32"	"2003"	"2003"	18	2248850	Unreliable
	"Nevada"	"32"	"2004"	"2004"	24	2346222	1.0
	"Nevada"	"32"	"2005"	"2005"	32	2432143	1.3
	"Nevada"	"32"	"2006"	"2006"	27	2522658	1.1
	"Nevada"	"32"	"2007"	"2007"	28	2601072	1.1
	"Nevada"	"32"	"2008"	"2008"	27	2653630	1.0
	"Nevada"	"32"	"2009"	"2009"	46	2684665	1.7
	"Nevada"	"32"	"2010"	"2010"	46	2700551	1.7
	"Nevada"	"32"	"2011"	"2011"	50	2723322	1.8
	"Nevada"	"32"	"2012"	"2012"	30	2758931	1.1
	"Nevada"	"32"	"2013"	"2013"	29	2790136	1.0
	"Nevada"	"32"	"2014"	"2014"	32	2839099	1.1
	"Nevada"	"32"	"2015"	"2015"	34	2890845	1.2
	"Nevada"	"32"	"2016"	"2016"	60	2940058	2.0
	"Nevada"	"32"	"2017"	"2017"	71	2998039	2.4
	"Nevada"	"32"	"2018"	"2018"	89	3034392	2.9
	"Nevada"	"32"	"2019"	"2019"	119	3080156	3.9
	"New Hampshire"	"33"	"1999"	"1999"	Suppressed	1222014	Suppressed
	"New Hampshire"	"33"	"2000"	"2000"	Suppressed	1235786	Suppressed
	"New Hampshire"	"33"	"2001"	"2001"	Suppressed	1255517	Suppressed
	"New Hampshire"	"33"	"2002"	"2002"	Suppressed	1269089	Suppressed
	"New Hampshire"	"33"	"2003"	"2003"	11	1279840	Unreliable
	"New Hampshire"	"33"	"2004"	"2004"	Suppressed	1290121	Suppressed
	"New Hampshire"	"33"	"2005"	"2005"	11	1298492	Unreliable
	"New Hampshire"	"33"	"2006"	"2006"	15	1308389	Unreliable
	"New Hampshire"	"33"	"2007"	"2007"	16	1312540	Unreliable
	"New Hampshire"	"33"	"2008"	"2008"	14	1315906	Unreliable
	"New Hampshire"	"33"	"2009"	"2009"	22	1316102	1.7
	"New Hampshire"	"33"	"2010"	"2010"	22	1316470	1.7
	"New Hampshire"	"33"	"2011"	"2011"	29	1318194	2.2
	"New Hampshire"	"33"	"2012"	"2012"	24	1320718	1.8
	"New Hampshire"	"33"	"2013"	"2013"	30	1323459	2.3
	"New Hampshire"	"33"	"2014"	"2014"	152	1326813	11.5
	"New Hampshire"	"33"	"2015"	"2015"	287	1330608	21.6
	"New Hampshire"	"33"	"2016"	"2016"	369	1334795	27.6
	"New Hampshire"	"33"	"2017"	"2017"	378	1342795	28.2
	"New Hampshire"	"33"	"2018"	"2018"	393	1356458	29.0
	"New Hampshire"	"33"	"2019"	"2019"	351	1359711	25.8
	"New Jersey"	"34"	"1999"	"1999"	25	8359592	0.3
	"New Jersey"	"34"	"2000"	"2000"	19	8414350	Unreliable
	"New Jersey"	"34"	"2001"	"2001"	35	8492671	0.4
	"New Jersey"	"34"	"2002"	"2002"	30	8552643	0.4
	"New Jersey"	"34"	"2003"	"2003"	31	8601402	0.4
	"New Jersey"	"34"	"2004"	"2004"	23	8634561	0.3
	"New Jersey"	"34"	"2005"	"2005"	25	8651974	0.3
	"New Jersey"	"34"	"2006"	"2006"	39	8661679	0.5
	"New Jersey"	"34"	"2007"	"2007"	34	8677885	0.4
	"New Jersey"	"34"	"2008"	"2008"	21	8711090	0.2
	"New Jersey"	"34"	"2009"	"2009"	Suppressed	8755602	Suppressed
	"New Jersey"	"34"	"2010"	"2010"	36	8791894	0.4
	"New Jersey"	"34"	"2011"	"2011"	34	8821155	0.4
	"New Jersey"	"34"	"2012"	"2012"	39	8864590	0.4
	"New Jersey"	"34"	"2013"	"2013"	60	8899339	0.7
	"New Jersey"	"34"	"2014"	"2014"	115	8938175	1.3
	"New Jersey"	"34"	"2015"	"2015"	247	8958013	2.8
	"New Jersey"	"34"	"2016"	"2016"	705	8944469	7.9
	"New Jersey"	"34"	"2017"	"2017"	1390	9005644	15.4
	"New Jersey"	"34"	"2018"	"2018"	2243	8908520	25.2
	"New Jersey"	"34"	"2019"	"2019"	2243	8882190	25.3
	"New Mexico"	"35"	"1999"	"1999"	27	1808082	1.5
	"New Mexico"	"35"	"2000"	"2000"	20	1819046	1.1
	"New Mexico"	"35"	"2001"	"2001"	16	1831690	Unreliable
	"New Mexico"	"35"	"2002"	"2002"	18	1855309	Unreliable
	"New Mexico"	"35"	"2003"	"2003"	26	1877574	1.4
	"New Mexico"	"35"	"2004"	"2004"	16	1903808	Unreliable
	"New Mexico"	"35"	"2005"	"2005"	13	1932274	Unreliable
	"New Mexico"	"35"	"2006"	"2006"	24	1962137	1.2
	"New Mexico"	"35"	"2007"	"2007"	19	1990070	Unreliable
	"New Mexico"	"35"	"2008"	"2008"	23	2010662	1.1
	"New Mexico"	"35"	"2009"	"2009"	25	2036802	1.2
	"New Mexico"	"35"	"2010"	"2010"	22	2059179	1.1
	"New Mexico"	"35"	"2011"	"2011"	21	2082224	1.0
	"New Mexico"	"35"	"2012"	"2012"	37	2085538	1.8
	"New Mexico"	"35"	"2013"	"2013"	26	2085287	1.2
	"New Mexico"	"35"	"2014"	"2014"	68	2085572	3.3
	"New Mexico"	"35"	"2015"	"2015"	49	2085109	2.3
	"New Mexico"	"35"	"2016"	"2016"	78	2081015	3.7
	"New Mexico"	"35"	"2017"	"2017"	76	2088070	3.6
	"New Mexico"	"35"	"2018"	"2018"	108	2095428	5.2
	"New Mexico"	"35"	"2019"	"2019"	153	2096829	7.3
	"New York"	"36"	"1999"	"1999"	19	18882725	Unreliable
	"New York"	"36"	"2000"	"2000"	17	18976457	Unreliable
	"New York"	"36"	"2001"	"2001"	33	19082838	0.2
	"New York"	"36"	"2002"	"2002"	27	19137800	0.1
	"New York"	"36"	"2003"	"2003"	29	19175939	0.2
	"New York"	"36"	"2004"	"2004"	17	19171567	Unreliable
	"New York"	"36"	"2005"	"2005"	21	19132610	0.1
	"New York"	"36"	"2006"	"2006"	146	19104631	0.8
	"New York"	"36"	"2007"	"2007"	116	19132335	0.6
	"New York"	"36"	"2008"	"2008"	126	19212436	0.7
	"New York"	"36"	"2009"	"2009"	181	19307066	0.9
	"New York"	"36"	"2010"	"2010"	183	19378102	0.9
	"New York"	"36"	"2011"	"2011"	159	19465197	0.8
	"New York"	"36"	"2012"	"2012"	168	19570261	0.9
	"New York"	"36"	"2013"	"2013"	217	19651127	1.1
	"New York"	"36"	"2014"	"2014"	298	19746227	1.5
	"New York"	"36"	"2015"	"2015"	675	19795791	3.4
	"New York"	"36"	"2016"	"2016"	1665	19745289	8.4
	"New York"	"36"	"2017"	"2017"	2261	19849399	11.4
	"New York"	"36"	"2018"	"2018"	2229	19542209	11.4
	"New York"	"36"	"2019"	"2019"	2379	19453561	12.2
	"North Carolina"	"37"	"1999"	"1999"	27	7949361	0.3
	"North Carolina"	"37"	"2000"	"2000"	49	8049313	0.6
	"North Carolina"	"37"	"2001"	"2001"	58	8210122	0.7
	"North Carolina"	"37"	"2002"	"2002"	51	8326201	0.6
	"North Carolina"	"37"	"2003"	"2003"	73	8422501	0.9
	"North Carolina"	"37"	"2004"	"2004"	111	8553152	1.3
	"North Carolina"	"37"	"2005"	"2005"	117	8705407	1.3
	"North Carolina"	"37"	"2006"	"2006"	107	8917270	1.2
	"North Carolina"	"37"	"2007"	"2007"	114	9118037	1.3
	"North Carolina"	"37"	"2008"	"2008"	128	9309449	1.4
	"North Carolina"	"37"	"2009"	"2009"	169	9449566	1.8
	"North Carolina"	"37"	"2010"	"2010"	171	9535483	1.8
	"North Carolina"	"37"	"2011"	"2011"	155	9656401	1.6
	"North Carolina"	"37"	"2012"	"2012"	141	9752073	1.4
	"North Carolina"	"37"	"2013"	"2013"	116	9848060	1.2
	"North Carolina"	"37"	"2014"	"2014"	220	9943964	2.2
	"North Carolina"	"37"	"2015"	"2015"	304	10042802	3.0
	"North Carolina"	"37"	"2016"	"2016"	606	10146788	6.0
	"North Carolina"	"37"	"2017"	"2017"	1291	10273419	12.6
	"North Carolina"	"37"	"2018"	"2018"	1283	10383620	12.4
	"North Carolina"	"37"	"2019"	"2019"	1373	10488084	13.1
	"North Dakota"	"38"	"1999"	"1999"	Suppressed	644259	Suppressed
	"North Dakota"	"38"	"2000"	"2000"	Suppressed	642200	Suppressed
	"North Dakota"	"38"	"2001"	"2001"	Suppressed	639062	Suppressed
	"North Dakota"	"38"	"2002"	"2002"	Suppressed	638168	Suppressed
	"North Dakota"	"38"	"2003"	"2003"	Suppressed	638817	Suppressed
	"North Dakota"	"38"	"2004"	"2004"	Suppressed	644705	Suppressed
	"North Dakota"	"38"	"2005"	"2005"	Suppressed	646089	Suppressed
	"North Dakota"	"38"	"2006"	"2006"	Suppressed	649422	Suppressed
	"North Dakota"	"38"	"2007"	"2007"	Suppressed	652822	Suppressed
	"North Dakota"	"38"	"2008"	"2008"	Suppressed	657569	Suppressed
	"North Dakota"	"38"	"2009"	"2009"	Suppressed	664968	Suppressed
	"North Dakota"	"38"	"2010"	"2010"	Suppressed	672591	Suppressed
	"North Dakota"	"38"	"2011"	"2011"	Suppressed	683932	Suppressed
	"North Dakota"	"38"	"2012"	"2012"	Suppressed	699628	Suppressed
	"North Dakota"	"38"	"2013"	"2013"	Suppressed	723393	Suppressed
	"North Dakota"	"38"	"2014"	"2014"	11	739482	Unreliable
	"North Dakota"	"38"	"2015"	"2015"	Suppressed	756927	Suppressed
	"North Dakota"	"38"	"2016"	"2016"	15	757952	Unreliable
	"North Dakota"	"38"	"2017"	"2017"	12	755393	Unreliable
	"North Dakota"	"38"	"2018"	"2018"	Suppressed	760077	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	10	762062	Unreliable
	"Ohio"	"39"	"1999"	"1999"	27	11335454	0.2
	"Ohio"	"39"	"2000"	"2000"	37	11353140	0.3
	"Ohio"	"39"	"2001"	"2001"	57	11387404	0.5
	"Ohio"	"39"	"2002"	"2002"	64	11407889	0.6
	"Ohio"	"39"	"2003"	"2003"	49	11434788	0.4
	"Ohio"	"39"	"2004"	"2004"	82	11452251	0.7
	"Ohio"	"39"	"2005"	"2005"	106	11463320	0.9
	"Ohio"	"39"	"2006"	"2006"	133	11481213	1.2
	"Ohio"	"39"	"2007"	"2007"	118	11500468	1.0
	"Ohio"	"39"	"2008"	"2008"	112	11515391	1.0
	"Ohio"	"39"	"2009"	"2009"	96	11528896	0.8
	"Ohio"	"39"	"2010"	"2010"	187	11536504	1.6
	"Ohio"	"39"	"2011"	"2011"	168	11544951	1.5
	"Ohio"	"39"	"2012"	"2012"	143	11544225	1.2
	"Ohio"	"39"	"2013"	"2013"	178	11570808	1.5
	"Ohio"	"39"	"2014"	"2014"	607	11594163	5.2
	"Ohio"	"39"	"2015"	"2015"	1255	11613423	10.8
	"Ohio"	"39"	"2016"	"2016"	2328	11614373	20.0
	"Ohio"	"39"	"2017"	"2017"	3572	11658609	30.6
	"Ohio"	"39"	"2018"	"2018"	2831	11689442	24.2
	"Ohio"	"39"	"2019"	"2019"	3179	11689100	27.2
	"Oklahoma"	"40"	"1999"	"1999"	25	3437147	0.7
	"Oklahoma"	"40"	"2000"	"2000"	27	3450654	0.8
	"Oklahoma"	"40"	"2001"	"2001"	22	3467100	0.6
	"Oklahoma"	"40"	"2002"	"2002"	23	3489080	0.7
	"Oklahoma"	"40"	"2003"	"2003"	46	3504892	1.3
	"Oklahoma"	"40"	"2004"	"2004"	50	3525233	1.4
	"Oklahoma"	"40"	"2005"	"2005"	54	3548597	1.5
	"Oklahoma"	"40"	"2006"	"2006"	48	3594090	1.3
	"Oklahoma"	"40"	"2007"	"2007"	67	3634349	1.8
	"Oklahoma"	"40"	"2008"	"2008"	70	3668976	1.9
	"Oklahoma"	"40"	"2009"	"2009"	161	3717572	4.3
	"Oklahoma"	"40"	"2010"	"2010"	111	3751351	3.0
	"Oklahoma"	"40"	"2011"	"2011"	85	3791508	2.2
	"Oklahoma"	"40"	"2012"	"2012"	107	3814820	2.8
	"Oklahoma"	"40"	"2013"	"2013"	91	3850568	2.4
	"Oklahoma"	"40"	"2014"	"2014"	74	3878051	1.9
	"Oklahoma"	"40"	"2015"	"2015"	98	3911338	2.5
	"Oklahoma"	"40"	"2016"	"2016"	98	3923561	2.5
	"Oklahoma"	"40"	"2017"	"2017"	104	3930864	2.6
	"Oklahoma"	"40"	"2018"	"2018"	80	3943079	2.0
	"Oklahoma"	"40"	"2019"	"2019"	81	3956971	2.0
	"Oregon"	"41"	"1999"	"1999"	Suppressed	3393941	Suppressed
	"Oregon"	"41"	"2000"	"2000"	Suppressed	3421399	Suppressed
	"Oregon"	"41"	"2001"	"2001"	16	3467937	Unreliable
	"Oregon"	"41"	"2002"	"2002"	11	3513424	Unreliable
	"Oregon"	"41"	"2003"	"2003"	11	3547376	Unreliable
	"Oregon"	"41"	"2004"	"2004"	13	3569463	Unreliable
	"Oregon"	"41"	"2005"	"2005"	22	3613202	0.6
	"Oregon"	"41"	"2006"	"2006"	27	3670883	0.7
	"Oregon"	"41"	"2007"	"2007"	19	3722417	Unreliable
	"Oregon"	"41"	"2008"	"2008"	22	3768748	0.6
	"Oregon"	"41"	"2009"	"2009"	33	3808600	0.9
	"Oregon"	"41"	"2010"	"2010"	29	3831074	0.8
	"Oregon"	"41"	"2011"	"2011"	30	3871859	0.8
	"Oregon"	"41"	"2012"	"2012"	31	3899353	0.8
	"Oregon"	"41"	"2013"	"2013"	27	3930065	0.7
	"Oregon"	"41"	"2014"	"2014"	37	3970239	0.9
	"Oregon"	"41"	"2015"	"2015"	34	4028977	0.8
	"Oregon"	"41"	"2016"	"2016"	45	4093465	1.1
	"Oregon"	"41"	"2017"	"2017"	88	4142776	2.1
	"Oregon"	"41"	"2018"	"2018"	100	4190713	2.4
	"Oregon"	"41"	"2019"	"2019"	96	4217737	2.3
	"Pennsylvania"	"42"	"1999"	"1999"	24	12263805	0.2
	"Pennsylvania"	"42"	"2000"	"2000"	32	12281054	0.3
	"Pennsylvania"	"42"	"2001"	"2001"	28	12298970	0.2
	"Pennsylvania"	"42"	"2002"	"2002"	43	12331031	0.3
	"Pennsylvania"	"42"	"2003"	"2003"	70	12374658	0.6
	"Pennsylvania"	"42"	"2004"	"2004"	86	12410722	0.7
	"Pennsylvania"	"42"	"2005"	"2005"	76	12449990	0.6
	"Pennsylvania"	"42"	"2006"	"2006"	97	12510809	0.8
	"Pennsylvania"	"42"	"2007"	"2007"	87	12563937	0.7
	"Pennsylvania"	"42"	"2008"	"2008"	100	12612285	0.8
	"Pennsylvania"	"42"	"2009"	"2009"	106	12666858	0.8
	"Pennsylvania"	"42"	"2010"	"2010"	99	12702379	0.8
	"Pennsylvania"	"42"	"2011"	"2011"	112	12742886	0.9
	"Pennsylvania"	"42"	"2012"	"2012"	101	12763536	0.8
	"Pennsylvania"	"42"	"2013"	"2013"	108	12773801	0.8
	"Pennsylvania"	"42"	"2014"	"2014"	217	12787209	1.7
	"Pennsylvania"	"42"	"2015"	"2015"	433	12802503	3.4
	"Pennsylvania"	"42"	"2016"	"2016"	1317	12784227	10.3
	"Pennsylvania"	"42"	"2017"	"2017"	1993	12805537	15.6
	"Pennsylvania"	"42"	"2018"	"2018"	2448	12807060	19.1
	"Pennsylvania"	"42"	"2019"	"2019"	2688	12801989	21.0
	"Rhode Island"	"44"	"1999"	"1999"	Suppressed	1040402	Suppressed
	"Rhode Island"	"44"	"2000"	"2000"	Suppressed	1048319	Suppressed
	"Rhode Island"	"44"	"2001"	"2001"	Suppressed	1057142	Suppressed
	"Rhode Island"	"44"	"2002"	"2002"	Suppressed	1065995	Suppressed
	"Rhode Island"	"44"	"2003"	"2003"	Suppressed	1071342	Suppressed
	"Rhode Island"	"44"	"2004"	"2004"	10	1074579	Unreliable
