"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"2008"	"2008"	12	12612285	Unreliable
	"Pennsylvania"	"42"	"2009"	"2009"	10	12666858	Unreliable
	"Pennsylvania"	"42"	"2010"	"2010"	22	12702379	0.2
	"Pennsylvania"	"42"	"2011"	"2011"	23	12742886	0.2
	"Pennsylvania"	"42"	"2012"	"2012"	29	12763536	0.2
	"Pennsylvania"	"42"	"2013"	"2013"	35	12773801	0.3
	"Pennsylvania"	"42"	"2014"	"2014"	41	12787209	0.3
	"Pennsylvania"	"42"	"2015"	"2015"	72	12802503	0.6
	"Pennsylvania"	"42"	"2016"	"2016"	113	12784227	0.9
	"Pennsylvania"	"42"	"2017"	"2017"	197	12805537	1.5
	"Pennsylvania"	"42"	"2018"	"2018"	308	12807060	2.4
	"Pennsylvania"	"42"	"2019"	"2019"	483	12801989	3.8
	"Rhode Island"	"44"	"1999"	"1999"	Suppressed	1040402	Suppressed
	"Rhode Island"	"44"	"2000"	"2000"	Suppressed	1048319	Suppressed
	"Rhode Island"	"44"	"2001"	"2001"	Suppressed	1057142	Suppressed
	"Rhode Island"	"44"	"2002"	"2002"	Suppressed	1065995	Suppressed
	"Rhode Island"	"44"	"2003"	"2003"	Suppressed	1071342	Suppressed
	"Rhode Island"	"44"	"2004"	"2004"	Suppressed	1074579	Suppressed
	"Rhode Island"	"44"	"2005"	"2005"	Suppressed	1067916	Suppressed
	"Rhode Island"	"44"	"2006"	"2006"	Suppressed	1063096	Suppressed
	"Rhode Island"	"44"	"2007"	"2007"	Suppressed	1057315	Suppressed
	"Rhode Island"	"44"	"2008"	"2008"	Suppressed	1055003	Suppressed
	"Rhode Island"	"44"	"2009"	"2009"	Suppressed	1053646	Suppressed
	"Rhode Island"	"44"	"2010"	"2010"	Suppressed	1052567	Suppressed
	"Rhode Island"	"44"	"2011"	"2011"	Suppressed	1051302	Suppressed
	"Rhode Island"	"44"	"2012"	"2012"	10	1050292	Unreliable
	"Rhode Island"	"44"	"2013"	"2013"	Suppressed	1051511	Suppressed
	"Rhode Island"	"44"	"2014"	"2014"	Suppressed	1055173	Suppressed
	"Rhode Island"	"44"	"2015"	"2015"	12	1056298	Unreliable
	"Rhode Island"	"44"	"2016"	"2016"	10	1056426	Unreliable
	"Rhode Island"	"44"	"2017"	"2017"	12	1059639	Unreliable
	"Rhode Island"	"44"	"2018"	"2018"	15	1057315	Unreliable
	"Rhode Island"	"44"	"2019"	"2019"	23	1059361	2.2
	"South Carolina"	"45"	"1999"	"1999"	Suppressed	3974682	Suppressed
	"South Carolina"	"45"	"2000"	"2000"	Suppressed	4012012	Suppressed
	"South Carolina"	"45"	"2001"	"2001"	Suppressed	4064995	Suppressed
	"South Carolina"	"45"	"2002"	"2002"	Suppressed	4107795	Suppressed
	"South Carolina"	"45"	"2003"	"2003"	Suppressed	4150297	Suppressed
	"South Carolina"	"45"	"2004"	"2004"	Suppressed	4210921	Suppressed
	"South Carolina"	"45"	"2005"	"2005"	Suppressed	4270150	Suppressed
	"South Carolina"	"45"	"2006"	"2006"	11	4357847	Unreliable
	"South Carolina"	"45"	"2007"	"2007"	Suppressed	4444110	Suppressed
	"South Carolina"	"45"	"2008"	"2008"	12	4528996	Unreliable
	"South Carolina"	"45"	"2009"	"2009"	18	4589872	Unreliable
	"South Carolina"	"45"	"2010"	"2010"	Suppressed	4625364	Suppressed
	"South Carolina"	"45"	"2011"	"2011"	16	4679230	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	22	4723723	0.5
	"South Carolina"	"45"	"2013"	"2013"	29	4774839	0.6
	"South Carolina"	"45"	"2014"	"2014"	75	4832482	1.6
	"South Carolina"	"45"	"2015"	"2015"	95	4896146	1.9
	"South Carolina"	"45"	"2016"	"2016"	134	4961119	2.7
	"South Carolina"	"45"	"2017"	"2017"	200	5024369	4.0
	"South Carolina"	"45"	"2018"	"2018"	274	5084127	5.4
	"South Carolina"	"45"	"2019"	"2019"	353	5148714	6.9
	"South Dakota"	"46"	"1999"	"1999"	Suppressed	750412	Suppressed
	"South Dakota"	"46"	"2000"	"2000"	Suppressed	754844	Suppressed
	"South Dakota"	"46"	"2001"	"2001"	Suppressed	757972	Suppressed
	"South Dakota"	"46"	"2002"	"2002"	Suppressed	760020	Suppressed
	"South Dakota"	"46"	"2003"	"2003"	Suppressed	763729	Suppressed
	"South Dakota"	"46"	"2004"	"2004"	Suppressed	770396	Suppressed
	"South Dakota"	"46"	"2005"	"2005"	Suppressed	775493	Suppressed
	"South Dakota"	"46"	"2006"	"2006"	Suppressed	783033	Suppressed
	"South Dakota"	"46"	"2007"	"2007"	Suppressed	791623	Suppressed
	"South Dakota"	"46"	"2008"	"2008"	Suppressed	799124	Suppressed
	"South Dakota"	"46"	"2009"	"2009"	Suppressed	807067	Suppressed
	"South Dakota"	"46"	"2010"	"2010"	Suppressed	814180	Suppressed
	"South Dakota"	"46"	"2011"	"2011"	Suppressed	824082	Suppressed
	"South Dakota"	"46"	"2012"	"2012"	Suppressed	833354	Suppressed
	"South Dakota"	"46"	"2013"	"2013"	12	844877	Unreliable
	"South Dakota"	"46"	"2014"	"2014"	15	853175	Unreliable
	"South Dakota"	"46"	"2015"	"2015"	17	858469	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	19	865454	Unreliable
	"South Dakota"	"46"	"2017"	"2017"	30	869666	3.4
	"South Dakota"	"46"	"2018"	"2018"	16	882235	Unreliable
	"South Dakota"	"46"	"2019"	"2019"	34	884659	3.8
	"Tennessee"	"47"	"1999"	"1999"	Suppressed	5638706	Suppressed
	"Tennessee"	"47"	"2000"	"2000"	Suppressed	5689283	Suppressed
	"Tennessee"	"47"	"2001"	"2001"	Suppressed	5750789	Suppressed
	"Tennessee"	"47"	"2002"	"2002"	13	5795918	Unreliable
	"Tennessee"	"47"	"2003"	"2003"	16	5847812	Unreliable
	"Tennessee"	"47"	"2004"	"2004"	15	5910809	Unreliable
	"Tennessee"	"47"	"2005"	"2005"	29	5991057	0.5
	"Tennessee"	"47"	"2006"	"2006"	19	6088766	Unreliable
	"Tennessee"	"47"	"2007"	"2007"	26	6175727	0.4
	"Tennessee"	"47"	"2008"	"2008"	22	6247411	0.4
	"Tennessee"	"47"	"2009"	"2009"	24	6306019	0.4
	"Tennessee"	"47"	"2010"	"2010"	41	6346105	0.6
	"Tennessee"	"47"	"2011"	"2011"	50	6403353	0.8
	"Tennessee"	"47"	"2012"	"2012"	56	6456243	0.9
	"Tennessee"	"47"	"2013"	"2013"	86	6495978	1.3
	"Tennessee"	"47"	"2014"	"2014"	81	6549352	1.2
	"Tennessee"	"47"	"2015"	"2015"	121	6600299	1.8
	"Tennessee"	"47"	"2016"	"2016"	213	6651194	3.2
	"Tennessee"	"47"	"2017"	"2017"	355	6715984	5.3
	"Tennessee"	"47"	"2018"	"2018"	513	6770010	7.6
	"Tennessee"	"47"	"2019"	"2019"	717	6829174	10.5
	"Texas"	"48"	"1999"	"1999"	16	20558220	Unreliable
	"Texas"	"48"	"2000"	"2000"	34	20851820	0.2
	"Texas"	"48"	"2001"	"2001"	52	21319622	0.2
	"Texas"	"48"	"2002"	"2002"	67	21690325	0.3
	"Texas"	"48"	"2003"	"2003"	99	22030931	0.4
	"Texas"	"48"	"2004"	"2004"	101	22394023	0.5
	"Texas"	"48"	"2005"	"2005"	166	22778123	0.7
	"Texas"	"48"	"2006"	"2006"	129	23359580	0.6
	"Texas"	"48"	"2007"	"2007"	108	23831983	0.5
	"Texas"	"48"	"2008"	"2008"	96	24309039	0.4
	"Texas"	"48"	"2009"	"2009"	135	24801761	0.5
	"Texas"	"48"	"2010"	"2010"	169	25145561	0.7
	"Texas"	"48"	"2011"	"2011"	204	25674681	0.8
	"Texas"	"48"	"2012"	"2012"	255	26059203	1.0
	"Texas"	"48"	"2013"	"2013"	395	26448193	1.5
	"Texas"	"48"	"2014"	"2014"	431	26956958	1.6
	"Texas"	"48"	"2015"	"2015"	552	27469114	2.0
	"Texas"	"48"	"2016"	"2016"	713	27862596	2.6
	"Texas"	"48"	"2017"	"2017"	794	28304596	2.8
	"Texas"	"48"	"2018"	"2018"	953	28701845	3.3
	"Texas"	"48"	"2019"	"2019"	1242	28995881	4.3
	"Utah"	"49"	"1999"	"1999"	26	2203482	1.2
	"Utah"	"49"	"2000"	"2000"	15	2233169	Unreliable
	"Utah"	"49"	"2001"	"2001"	16	2283715	Unreliable
	"Utah"	"49"	"2002"	"2002"	29	2324815	1.2
	"Utah"	"49"	"2003"	"2003"	45	2360137	1.9
	"Utah"	"49"	"2004"	"2004"	44	2401580	1.8
	"Utah"	"49"	"2005"	"2005"	47	2457719	1.9
	"Utah"	"49"	"2006"	"2006"	53	2525507	2.1
	"Utah"	"49"	"2007"	"2007"	46	2597746	1.8
	"Utah"	"49"	"2008"	"2008"	43	2663029	1.6
	"Utah"	"49"	"2009"	"2009"	45	2723421	1.7
	"Utah"	"49"	"2010"	"2010"	39	2763885	1.4
	"Utah"	"49"	"2011"	"2011"	59	2817222	2.1
	"Utah"	"49"	"2012"	"2012"	90	2855287	3.2
	"Utah"	"49"	"2013"	"2013"	113	2900872	3.9
	"Utah"	"49"	"2014"	"2014"	116	2942902	3.9
	"Utah"	"49"	"2015"	"2015"	160	2995919	5.3
	"Utah"	"49"	"2016"	"2016"	164	3051217	5.4
	"Utah"	"49"	"2017"	"2017"	216	3101833	7.0
	"Utah"	"49"	"2018"	"2018"	268	3161105	8.5
	"Utah"	"49"	"2019"	"2019"	256	3205958	8.0
	"Vermont"	"50"	"1999"	"1999"	Suppressed	604683	Suppressed
	"Vermont"	"50"	"2000"	"2000"	Suppressed	608827	Suppressed
	"Vermont"	"50"	"2001"	"2001"	Suppressed	612223	Suppressed
	"Vermont"	"50"	"2002"	"2002"	Suppressed	615442	Suppressed
	"Vermont"	"50"	"2003"	"2003"	Suppressed	617858	Suppressed
	"Vermont"	"50"	"2004"	"2004"	Suppressed	619920	Suppressed
	"Vermont"	"50"	"2005"	"2005"	Suppressed	621215	Suppressed
	"Vermont"	"50"	"2006"	"2006"	Suppressed	622892	Suppressed
	"Vermont"	"50"	"2007"	"2007"	Suppressed	623481	Suppressed
	"Vermont"	"50"	"2008"	"2008"	Suppressed	624151	Suppressed
	"Vermont"	"50"	"2009"	"2009"	Suppressed	624817	Suppressed
	"Vermont"	"50"	"2010"	"2010"	Suppressed	625741	Suppressed
	"Vermont"	"50"	"2011"	"2011"	Suppressed	626431	Suppressed
	"Vermont"	"50"	"2012"	"2012"	Suppressed	626011	Suppressed
	"Vermont"	"50"	"2013"	"2013"	Suppressed	626630	Suppressed
	"Vermont"	"50"	"2014"	"2014"	Suppressed	626562	Suppressed
	"Vermont"	"50"	"2015"	"2015"	Suppressed	626042	Suppressed
	"Vermont"	"50"	"2016"	"2016"	Suppressed	624594	Suppressed
	"Vermont"	"50"	"2017"	"2017"	Suppressed	623657	Suppressed
	"Vermont"	"50"	"2018"	"2018"	Suppressed	626299	Suppressed
	"Vermont"	"50"	"2019"	"2019"	Suppressed	623989	Suppressed
	"Virginia"	"51"	"1999"	"1999"	Suppressed	7000174	Suppressed
	"Virginia"	"51"	"2000"	"2000"	Suppressed	7078515	Suppressed
	"Virginia"	"51"	"2001"	"2001"	Suppressed	7198362	Suppressed
	"Virginia"	"51"	"2002"	"2002"	Suppressed	7286873	Suppressed
	"Virginia"	"51"	"2003"	"2003"	Suppressed	7366977	Suppressed
	"Virginia"	"51"	"2004"	"2004"	Suppressed	7475575	Suppressed
	"Virginia"	"51"	"2005"	"2005"	Suppressed	7577105	Suppressed
	"Virginia"	"51"	"2006"	"2006"	Suppressed	7673725	Suppressed
	"Virginia"	"51"	"2007"	"2007"	Suppressed	7751000	Suppressed
	"Virginia"	"51"	"2008"	"2008"	13	7833496	Unreliable
	"Virginia"	"51"	"2009"	"2009"	Suppressed	7925937	Suppressed
	"Virginia"	"51"	"2010"	"2010"	Suppressed	8001024	Suppressed
	"Virginia"	"51"	"2011"	"2011"	18	8096604	Unreliable
	"Virginia"	"51"	"2012"	"2012"	19	8185867	Unreliable
	"Virginia"	"51"	"2013"	"2013"	26	8260405	0.3
	"Virginia"	"51"	"2014"	"2014"	47	8326289	0.6
	"Virginia"	"51"	"2015"	"2015"	61	8382993	0.7
	"Virginia"	"51"	"2016"	"2016"	79	8411808	0.9
	"Virginia"	"51"	"2017"	"2017"	117	8470020	1.4
	"Virginia"	"51"	"2018"	"2018"	144	8517685	1.7
	"Virginia"	"51"	"2019"	"2019"	214	8535519	2.5
	"Washington"	"53"	"1999"	"1999"	58	5842564	1.0
	"Washington"	"53"	"2000"	"2000"	66	5894121	1.1
	"Washington"	"53"	"2001"	"2001"	55	5985722	0.9
	"Washington"	"53"	"2002"	"2002"	83	6052349	1.4
	"Washington"	"53"	"2003"	"2003"	105	6104115	1.7
	"Washington"	"53"	"2004"	"2004"	106	6178645	1.7
	"Washington"	"53"	"2005"	"2005"	112	6257305	1.8
	"Washington"	"53"	"2006"	"2006"	104	6370753	1.6
	"Washington"	"53"	"2007"	"2007"	109	6461587	1.7
	"Washington"	"53"	"2008"	"2008"	88	6562231	1.3
	"Washington"	"53"	"2009"	"2009"	133	6667426	2.0
	"Washington"	"53"	"2010"	"2010"	127	6724540	1.9
	"Washington"	"53"	"2011"	"2011"	155	6830038	2.3
	"Washington"	"53"	"2012"	"2012"	178	6897012	2.6
	"Washington"	"53"	"2013"	"2013"	231	6971406	3.3
	"Washington"	"53"	"2014"	"2014"	267	7061530	3.8
	"Washington"	"53"	"2015"	"2015"	352	7170351	4.9
	"Washington"	"53"	"2016"	"2016"	379	7288000	5.2
	"Washington"	"53"	"2017"	"2017"	473	7405743	6.4
	"Washington"	"53"	"2018"	"2018"	522	7535591	6.9
	"Washington"	"53"	"2019"	"2019"	636	7614893	8.4
	"West Virginia"	"54"	"1999"	"1999"	Suppressed	1811799	Suppressed
	"West Virginia"	"54"	"2000"	"2000"	Suppressed	1808344	Suppressed
	"West Virginia"	"54"	"2001"	"2001"	Suppressed	1801481	Suppressed
	"West Virginia"	"54"	"2002"	"2002"	Suppressed	1805414	Suppressed
	"West Virginia"	"54"	"2003"	"2003"	Suppressed	1812295	Suppressed
	"West Virginia"	"54"	"2004"	"2004"	Suppressed	1816438	Suppressed
	"West Virginia"	"54"	"2005"	"2005"	Suppressed	1820492	Suppressed
	"West Virginia"	"54"	"2006"	"2006"	Suppressed	1827912	Suppressed
	"West Virginia"	"54"	"2007"	"2007"	Suppressed	1834052	Suppressed
	"West Virginia"	"54"	"2008"	"2008"	Suppressed	1840310	Suppressed
	"West Virginia"	"54"	"2009"	"2009"	Suppressed	1847775	Suppressed
	"West Virginia"	"54"	"2010"	"2010"	21	1852994	1.1
	"West Virginia"	"54"	"2011"	"2011"	24	1855364	1.3
	"West Virginia"	"54"	"2012"	"2012"	30	1855413	1.6
	"West Virginia"	"54"	"2013"	"2013"	50	1854304	2.7
	"West Virginia"	"54"	"2014"	"2014"	45	1850326	2.4
	"West Virginia"	"54"	"2015"	"2015"	78	1844128	4.2
	"West Virginia"	"54"	"2016"	"2016"	140	1831102	7.6
	"West Virginia"	"54"	"2017"	"2017"	251	1815857	13.8
	"West Virginia"	"54"	"2018"	"2018"	361	1805832	20.0
	"West Virginia"	"54"	"2019"	"2019"	445	1792147	24.8
	"Wisconsin"	"55"	"1999"	"1999"	Suppressed	5332666	Suppressed
	"Wisconsin"	"55"	"2000"	"2000"	Suppressed	5363675	Suppressed
	"Wisconsin"	"55"	"2001"	"2001"	Suppressed	5406835	Suppressed
	"Wisconsin"	"55"	"2002"	"2002"	Suppressed	5445162	Suppressed
	"Wisconsin"	"55"	"2003"	"2003"	Suppressed	5479203	Suppressed
	"Wisconsin"	"55"	"2004"	"2004"	Suppressed	5514026	Suppressed
	"Wisconsin"	"55"	"2005"	"2005"	Suppressed	5546166	Suppressed
	"Wisconsin"	"55"	"2006"	"2006"	Suppressed	5577655	Suppressed
	"Wisconsin"	"55"	"2007"	"2007"	17	5610775	Unreliable
	"Wisconsin"	"55"	"2008"	"2008"	Suppressed	5640996	Suppressed
	"Wisconsin"	"55"	"2009"	"2009"	12	5669264	Unreliable
	"Wisconsin"	"55"	"2010"	"2010"	11	5686986	Unreliable
	"Wisconsin"	"55"	"2011"	"2011"	23	5711767	0.4
	"Wisconsin"	"55"	"2012"	"2012"	20	5726398	0.3
	"Wisconsin"	"55"	"2013"	"2013"	28	5742713	0.5
	"Wisconsin"	"55"	"2014"	"2014"	48	5757564	0.8
	"Wisconsin"	"55"	"2015"	"2015"	42	5771337	0.7
	"Wisconsin"	"55"	"2016"	"2016"	82	5778708	1.4
	"Wisconsin"	"55"	"2017"	"2017"	139	5795483	2.4
	"Wisconsin"	"55"	"2018"	"2018"	127	5813568	2.2
	"Wisconsin"	"55"	"2019"	"2019"	183	5822434	3.1
	"Wyoming"	"56"	"1999"	"1999"	Suppressed	491780	Suppressed
	"Wyoming"	"56"	"2000"	"2000"	Suppressed	493782	Suppressed
	"Wyoming"	"56"	"2001"	"2001"	Suppressed	494657	Suppressed
	"Wyoming"	"56"	"2002"	"2002"	Suppressed	500017	Suppressed
	"Wyoming"	"56"	"2003"	"2003"	Suppressed	503453	Suppressed
	"Wyoming"	"56"	"2004"	"2004"	Suppressed	509106	Suppressed
	"Wyoming"	"56"	"2005"	"2005"	Suppressed	514157	Suppressed
	"Wyoming"	"56"	"2006"	"2006"	Suppressed	522667	Suppressed
	"Wyoming"	"56"	"2007"	"2007"	Suppressed	534876	Suppressed
	"Wyoming"	"56"	"2008"	"2008"	Suppressed	546043	Suppressed
	"Wyoming"	"56"	"2009"	"2009"	Suppressed	559851	Suppressed
	"Wyoming"	"56"	"2010"	"2010"	Suppressed	563626	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	Suppressed	568158	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	Suppressed	576412	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	10	582658	Unreliable
	"Wyoming"	"56"	"2014"	"2014"	17	584153	Unreliable
	"Wyoming"	"56"	"2015"	"2015"	17	586107	Unreliable
	"Wyoming"	"56"	"2016"	"2016"	17	585501	Unreliable
	"Wyoming"	"56"	"2017"	"2017"	24	579315	4.1
	"Wyoming"	"56"	"2018"	"2018"	28	577737	4.8
	"Wyoming"	"56"	"2019"	"2019"	33	578759	5.7
"---"
"Dataset: Multiple Cause of Death, 1999-2019"
"Query Parameters:"
"Title: Psychostimulants with abuse potential"
"MCD - ICD-10 Codes: T43.6 (Psychostimulants with abuse potential)"
"Group By: State; Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Sep 30, 2021 4:37:05 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2019 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2019, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Sep 30, 2021 4:37:05 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"7. The population figures for year 2019 are bridged-race estimates of the July 1 resident population, from the Vintage 2019"
"postcensal series released by NCHS on July 9, 2020. The population figures for year 2018 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2018 postcensal series released by NCHS on June 25, 2019. The population figures for"
"year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017 postcensal series released by NCHS"
"on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The"
"population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal"
"series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13,"
"2013. Population figures for 2011 are bridged-race estimates of the July 1 resident population, from the county-level postcensal"
"Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population"
"figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident population, from the revised intercensal"
"county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts."
"Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for Infant Age"
"Groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from"
"previously published reports, due to use of the population estimates which were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"9. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
